dimension,vertices,max_bit_length,epsilon,time_mosp,time_fptas,eval_mosp,eval_fptas
10,1000,250,102.4,818,26,127265642995434291544749218065511504968848457418778076647311402184120031145,127265642995434291544749218065511504968848457418778076647311402184120031145
10,1000,200,102.4,900,56,68858537164551098052600241603566573922290026337745721448325,68858537164551098052600241603566573922290026337745721448325
10,1000,200,102.4,870,46,66619462827318399436488505551289722323651980589986742583639,66619462827318399436488505551289722323651980589986742583639
10,1000,200,102.4,902,41,66619462827318336569340657753265089762762643405615945640686,66619462827318336569340657753265089762762643405615945640686
10,1000,200,102.4,856,55,306077399623304355186907352020910468742925759960525036409487,306077399623304355186907352020910468742925759960525036409487
10,1000,200,102.4,905,22,140908254041557280574631251228271105997985276630910144899,140908254041557280574631251228271105997985276630910144899
10,1000,200,102.4,849,44,66619462828683263140742092609427576668240347505485119289624,66619462828683263140742092609427576668240347505485119289624
10,1000,200,102.4,877,18,94645293859280889728766084893623690053442376922292195,94645293859280889728766084893623690053442376922292195
10,1000,200,102.4,853,41,66619462828683263153830915147014942006335552907016127812697,66619462828683263153830915147014942006335552907016127812697
10,1000,200,102.4,839,35,55111558179456803591041685439967985793721820231263365738645,55111558179456803591041685439967985793721820231263365738645
10,1000,200,102.4,882,19,1423371742623147182889642216526276628455509655718898302,1423371742623147182889642216526276628455509655718898302
10,1000,150,102.4,438,35,29401918336935815624462165177755437790225584,29401918336935815624462165177755437790225584
10,1000,150,102.4,451,71,1297944486975450066842839803662669063089161157,1297944486975450066842839803662669063089161157
10,1000,150,102.4,418,23,23915468296571228583892874603452980497163680,23915468296571228583892874603452980497163680
10,1000,150,102.4,448,25,2583386939347785776512509206533140921124339,2583386939347785776512509206533140921124339
10,1000,150,102.4,434,59,411837378288378914289378796182086515795009173,411837378288378914289378796182086515795009173
10,1000,150,102.4,434,37,36174568723016900619943865448472072734106450,36174568723016900619943865448472072734106450
10,1000,150,102.4,451,27,22503732403413346119179567491453988038741535,22503732403413346119179567491453988038741535
10,1000,150,102.4,436,20,10011788434861083216368067563883007353917674,10011788434861083216368067563883007353917674
10,1000,150,102.4,452,19,1490773235892417665448878550012350276606343,1490773235892417665448878550012350276606343
10,1000,150,102.4,407,47,353864267687013052207586903727285596977734844,353864267687013052207586903727285596977734844
10,1000,100,102.4,866,116,583754200868068557803933215023,583754200868068557803933215023
10,1000,100,102.4,846,117,391912978974421667938296455702,391912978974421667938296455702
10,1000,100,102.4,859,18,2500892245653539503640280394,2500892245653539503640280394
10,1000,100,102.4,834,65,338673464243558837755177439168,338673464243558837755177439168
10,1000,100,102.4,907,25,18524060783200596714949231251,18524060783200596714949231251
10,1000,100,102.4,869,18,7797539685367662035095069707,7797539685367662035095069707
10,1000,100,102.4,882,20,9882626372050863446625167851,9882626372050863446625167851
10,1000,100,102.4,882,24,18524060935508372587174185828,18524060935508372587174185828
10,1000,100,102.4,877,43,259829786330044082857017714675,259829786330044082857017714675
10,1000,100,102.4,821,49,285931423933897843550308490222,285931423933897843550308490222
10,1000,50,102.4,1040,17,58996834132655,58996834132655
10,1000,50,102.4,1041,24,65520373523572,65520373523572
10,1000,50,102.4,1063,20,114306829680689,114306829680689
10,1000,50,102.4,1089,101,356207209348914,356207209348914
10,1000,50,102.4,1043,28,113648542359091,113648542359091
10,1000,50,102.4,1038,34,136029829937764,136029829937764
10,1000,50,102.4,1044,292,1076521679040060,1076521679040060
10,1000,50,102.4,1017,131,334161649807178,334161649807178
10,1000,50,102.4,1049,18,53748319638884,53748319638884
10,1000,50,102.4,1075,418,511420403239359,515378334833428
10,900,500,0.2,478,69,1627788161361087120758998332369473971741975425047192154660828308408664109026832729446016199209068707300634571987809481972777436044022852907272984047422,1627788161361087120758998332369473971741975425047192154660828308408664109026832729446016199209068707300634571987809481972777436044022852907272984047422
10,900,500,0.2,469,16,52899879822395957194429889746105840734728292654970399303944186281163420855983684771039454713395235133364760296,52899879822395957194429889746105840734728292654970399303944186281163420855983684771039454713395235133364760296
10,900,500,0.2,490,21,11778422302575368839826628472046029601290842195603756447525842772928987371612012031159140853345672160945573146143713406805503128206476971540049,11778422302575368839826628472046029601290842195603756447525842772928987371612012031159140853345672160945573146143713406805503128206476971540049
10,900,500,0.2,506,16,45059848445214367117856755965381470312879456528083839606401212464738305131426407532958478159231486052849312051173619118675888207082989118522256221,45059848445214367117856755965381470312879456528083839606401212464738305131426407532958478159231486052849312051173619118675888207082989118522256221
10,900,500,0.2,471,15,25292474870454708220185363749931556207204932456470012329966957218639819959299374776972444597032432764422841344110548687584869967105274539329160470605,25292474870454708220185363749931556207204932456470012329966957218639819959299374776972444597032432764422841344110548687584869967105274539329160470605
10,900,500,0.2,506,26,695873561953044437425130525008321380706932315205769020510905225486084572905054963754470385638343593383290848960063425413857142210277519776586740890,695873561953044437425130525008321380706932315205769020510905225486084572905054963754470385638343593383290848960063425413857142210277519776586740890
10,900,500,0.2,509,67,1627788161361087120758998239509407594397948113344342179449320147029102455576311062864409241750935088413315995942187494459602105856663989275810084766620,1627788161361087120758998239509407594397948113344342179449320147029102455576311062864409241750935088413315995942187494459602105856663989275810084766620
10,900,500,0.2,492,62,1627788161361087120758998239509456936517454410958159238227460159164795435954154512286298284589193358413060370882680223086328894847230130767821957336505,1627788161361087120758998239509456936517454410958159238227460159164795435954154512286298284589193358413060370882680223086328894847230130767821957336505
10,900,500,0.2,485,22,833795670831023548643270835711340728673839180990616541685616138835808777189297681479534140774524189807217642181732255841014197673083254677682677383647,833795670831023548643270835711340728673839180990616541685616138835808777189297681479534140774524189807217642181732255841014197673083254677682677383647
10,900,500,0.2,500,70,1655212349516072286503479630232362123340369872599160900647501358010790495550492879747611945509639060267015695814991478377458576185786104540742395495856,1655212349516072286503479630232362123340369872599160900647501358010790495550492879747611945509639060267015695814991478377458576185786104540742395495856
10,900,450,0.2,718,66,1818924814922277195548071720397334069245972106858806279316110965656510594654974477610004000428829755352291462253797404366290839263714251,1818924814922277195548071720397334069245972106858806279316110965656510594654974477610004000428829755352291462253797404366290839263714251
10,900,450,0.2,729,21,13066586828455849199849726852019689395083256152018097692955678775471249585708249276483015943302967804688217677516039004237786474736,13066586828455849199849726852019689395083256152018097692955678775471249585708249276483015943302967804688217677516039004237786474736
10,900,450,0.2,801,44,339040226638456160610490152809452332781501277148964133883911216320417531250131290749385495261024756038835310458484512261959819700315597,339042349639474314957802975600421903548505739803747645142567817132636560255483501189125005694430949630654799331800362778843788461059110
10,900,450,0.2,741,19,47525809271001366305305768947667777506855808234856163781912300456977511035033886635785374009480934513864746142471010150435,47525809271001366305305768947667777506855808234856163781912300456977511035033886635785374009480934513864746142471010150435
10,900,450,0.2,711,75,1022953861798858282347374180628927744512042434834525279099179130792308561440132689206055046896054268035269181959366781706647475583431165,1022953861798858282347374180628927744512042434834525279099179130792308561440132689206055046896054268035269181959366781706647475583431165
