dimension,vertices,ave_degree,epsilon,time_mosp,time_fptas,eval_mosp,eval_fptas
8, 1000, 4, 16.4, 377, 29, 844370117183480989932638883737972222587263095697672163185091020874085254633571983022678158221269000895415728464063308676545885481680799354423096614322066902057858377317264787365245994655938890580417231775537644683979549234661066029298658022964729738891376379615396843540436427441411790222657645, 844370117183480989932638883737972222587263095697672163185091020874085254633571983022678158221269000895415728464063308676545885481680799354423096614322066902057858377317264787365245994655938890580417231775537644683979549234661066029298658022964729738891376379615396843540436427441411790222657645
8, 1000, 4, 16.4, 522, 14, 911015920768870791148550722133013636185871639673361211950540705181881045210601175743608345330717614911003987871455134622820559433099872326752811707747606635112719407398180087734260977440604482515535308777550136250552037894708605063274941680484526378799354596358332120641, 911015920768870791148550722133013636185871639673361211950540705181881045210601175743608345330717614911003987871455134622820559433099872326752811707747606635112719407398180087734260977440604482515535308777550136250552037894708605063274941680484526378799354596358332120641
8, 1000, 4, 16.4, 409, 15, 397311220009761109857161217943101468947510536174968780855460722667404562279743833543315172863318090834013911044396674763470825658879629610029242979333255887403299259554170532647378353146375509886891140247923806506569053721455305555194671066859882077444635211252638681423978749946836, 397311220009761109857161217943101468947510536174968780855460722667404562279743833543315172863318090834013911044396674763470825658879629610029242979333255887403299259554170532647378353146375509886891140247923806506569053721455305555194671066859882077444635211252638681423978749946836
8, 1000, 4, 16.4, 306, 39, 1818879700164464568161917893302763614254705486069114837929708641660430976731571732217265126530549388427914759310732252831865726691066980859626231664527975152470731108153902450871411675435068817792827065203555749860950216244112597620704099529673793467132014716424937390839543539238541961809817506412045, 1818879700164464568161917893302763614254705486069114837929708641660430976731571732217265126530549388427914759310732252831865726691066980859626231664527975152470731108153902450871411675435068817792827065203555749860950216244112597620704099529673793467132014716424937390839543539238541961809817506412045
8, 1000, 4, 16.4, 639, 37, 703309148544870295372296754945520465814019405757256961305637127370345988274736920205310612624686384711359966865476926391124938447009382153188533715168806325310250009571023371786809544225823307218026943977191439315082831323543754158214433063105491621642038044276649116192888509842628138151493915729, 703309148544870295372296754945520465814019405757256961305637127370345988274736920205310612624686384711359966865476926391124938447009382153188533715168806325310250009571023371786809544225823307218026943977191439315082831323543754158214433063105491621642038044276649116192888509842628138151493915729
8, 1000, 4, 16.4, 360, 18, 10568908740405958903304127566300135227871968792433002476535222010699992357256361878293788505491950388422273828964737339355891276870505161987503816875114127479907507582638023200600784866814309446641025677475338398122780235516912203541617976560856710385651558853927515189079679618299899606913138, 10568908740405958903304127566300135227871968792433002476535222010699992357256361878293788505491950388422273828964737339355891276870505161987503816875114127479907507582638023200600784866814309446641025677475338398122780235516912203541617976560856710385651558853927515189079679618299899606913138
8, 1000, 4, 16.4, 441, 17, 94799840777291879554545674973896759167419529815771488700096884080397117472555953877881336234756004773071222215106769207986595092234018035407443894441039924353136794141433962557012561133039309062639958428120094409281455570713534469292926769157013719872435920315259658964954255891666796, 94799840777291879554545674973896759167419529815771488700096884080397117472555953877881336234756004773071222215106769207986595092234018035407443894441039924353136794141433962557012561133039309062639958428120094409281455570713534469292926769157013719872435920315259658964954255891666796
8, 1000, 4, 16.4, 490, 20, 11020199832617082972622945706286599299305899550085710184993134041875983286813920869491264544284322867577152100557986748549462858110030162514024971873512245481004071039189098050504065441061210795628673850890590069339399897188926096226644398306611919319144770656235980160653078729, 11020199832617082972622945706286599299305899550085710184993134041875983286813920869491264544284322867577152100557986748549462858110030162514024971873512245481004071039189098050504065441061210795628673850890590069339399897188926096226644398306611919319144770656235980160653078729
8, 1000, 4, 16.4, 394, 24, 2116629120993523710053375020436431084980416685058871611991048836224392983365970461779641489308536391765217689320500802976567614820381566279046180098695229224903711321797834427828892576456585194153464876909961813378812683593379845787828836699444980053504592466318000747221254023513191659468322, 2116629120993523710053375020436431084980416685058871611991048836224392983365970461779641489308536391765217689320500802976567614820381566279046180098695229224903711321797834427828892576456585194153464876909961813378812683593379845787828836699444980053504592466318000747221254023513191659468322
8, 1000, 4, 16.4, 550, 36, 940811968814151295183535203342038399039376204881457052861214383245025939747146266512381759124200309439686636421051418375028548997111005785676845450487060883039555452137593902779365948208064608758544058812691894053316009289445349912600242844809119656589217656320383109779497215713572181474615111310, 940811968814151295183535203342038399039376204881457052861214383245025939747146266512381759124200309439686636421051418375028548997111005785676845450487060883039555452137593902779365948208064608758544058812691894053316009289445349912600242844809119656589217656320383109779497215713572181474615111310
8, 1000, 4, 16.4, 648, 18, 227911189514021750929579610941281242948892314287049726638154248142139624145011309268016670620501700666500381336290745952508461443427859604715538718916265466081829455181818192608549214896155077520529120810304574292182797043100263619568720664402779247720983792054677066070805883977, 227911189514021750929579610941281242948892314287049726638154248142139624145011309268016670620501700666500381336290745952508461443427859604715538718916265466081829455181818192608549214896155077520529120810304574292182797043100263619568720664402779247720983792054677066070805883977
